run,game_seconds,action,orders_submitted
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,633.5714285714286,TRAIN ZEALOT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,634.6428571428572,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,635.7142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,636.7857142857143,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,637.8571428571429,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,638.9285714285714,CHRONOBOOST TWILIGHTCOUNCIL,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,640.0,BUILD PYLON,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,641.0714285714287,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,642.1428571428572,TRAIN ZEALOT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,643.2142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,644.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,645.3571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,646.4285714285714,TRAIN ZEALOT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,647.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,648.5714285714287,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,1.4285714285714286,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,2.142857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,3.2142857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,4.285714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,5.357142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,6.428571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,7.500000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,8.571428571428571,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,9.642857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,10.714285714285715,CHRONOBOOST NEXUS,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,13.035714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,14.107142857142858,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,15.535714285714286,SCOUTING PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,20.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,21.071428571428573,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,22.321428571428573,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,23.214285714285715,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,27.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,28.750000000000004,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,29.642857142857146,BUILD PYLON,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,31.071428571428573,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,32.142857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,33.214285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,34.285714285714285,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,35.35714285714286,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,37.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,38.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,39.642857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,40.714285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,41.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,42.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,43.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,45.0,BUILD ASSIMILATOR,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,46.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,47.142857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,48.214285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,49.28571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,50.35714285714286,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,51.42857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,52.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,53.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,54.642857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,55.714285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,56.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,57.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,58.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,60.00000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,61.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,62.142857142857146,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,63.214285714285715,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,64.28571428571429,CHRONOBOOST NEXUS,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,65.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,66.42857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,67.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,68.57142857142857,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,69.64285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,70.71428571428572,BUILD GATEWAY,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,71.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,72.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,73.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,75.0,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,76.07142857142857,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,77.14285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,78.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,79.28571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,80.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,81.42857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,82.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,83.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,84.64285714285715,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,85.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,86.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,87.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,88.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,90.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,91.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,92.14285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,93.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,95.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,96.42857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,97.5,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,98.57142857142858,BUILD PYLON,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,99.64285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,100.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,101.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,102.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,103.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,105.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,106.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,107.14285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,108.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,109.28571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,110.35714285714286,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,111.42857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,112.50000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,113.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,114.64285714285715,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,115.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,116.78571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,117.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,118.92857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,120.00000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,121.07142857142858,BUILD CYBERNETICSCORE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,122.14285714285715,TRAIN ZEALOT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,123.21428571428572,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,124.28571428571429,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,125.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,126.42857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,127.50000000000001,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,128.57142857142858,CHRONOBOOST NEXUS,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,129.64285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,130.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,131.7857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,132.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,133.92857142857144,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,135.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,136.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,137.14285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,138.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,139.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,140.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,141.42857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,142.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,143.57142857142858,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,144.64285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,145.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,146.7857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,147.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,148.92857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,150.0,TRAIN ZEALOT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,151.07142857142858,BUILD PYLON,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,152.14285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,153.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,154.46428571428572,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,155.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,156.42857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,157.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,158.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,159.64285714285714,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,160.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,161.7857142857143,RESEARCH WARPGATERESEARCH,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,162.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,163.92857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,165.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,166.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,167.14285714285717,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,168.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,169.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,170.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,171.42857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,172.67857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,173.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,174.64285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,175.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,176.7857142857143,BUILD NEXUS,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,177.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,179.10714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,180.0,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,181.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,182.14285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,183.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,184.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,185.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,186.42857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,187.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,188.57142857142858,TRAIN STALKER,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,189.64285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,190.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,191.7857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,192.85714285714286,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,193.92857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,195.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,196.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,197.14285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,198.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,199.2857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,200.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,201.42857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,202.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,204.64285714285717,BUILD GATEWAY,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,205.71428571428572,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,206.7857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,207.85714285714286,BUILD ASSIMILATOR,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,208.92857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,210.0,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,211.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,212.14285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,213.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,214.2857142857143,BUILD SHIELDBATTERY,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,215.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,216.42857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,217.5,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,218.57142857142858,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,219.64285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,220.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,221.7857142857143,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,222.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,223.92857142857144,BUILD PYLON,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,225.00000000000003,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,226.07142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,227.14285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,228.21428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,229.2857142857143,TRAIN ZEALOT,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,230.35714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,231.42857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,232.50000000000003,TRAIN PROBE,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,233.57142857142858,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,234.64285714285717,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,235.71428571428572,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,236.7857142857143,BUILD ASSIMILATOR,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,237.85714285714286,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,238.92857142857144,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,240.00000000000003,EMPTY ACTION,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,241.07142857142858,BUILD ROBOTICSFACILITY,1
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,242.14285714285717,EMPTY ACTION,0
